TOF, Temperature 
37.935605,0.000000
37.933333,0.000000
37.935353,0.000000
37.936362,0.000000
37.938890,0.000000
37.937372,0.000000
37.937123,0.000000
37.938890,0.000000
37.936366,0.000000
37.937376,0.000000
37.940152,0.000000
37.936867,0.000000
37.934343,0.000000
37.939143,0.000000
37.938886,0.000000
37.937372,0.000000
37.938886,0.000000
37.939900,0.000000
37.938133,0.000000
37.934343,0.000000
37.933333,0.000000
37.936362,0.000000
37.937628,0.000000
37.936871,0.000000
37.934852,0.000000
37.939391,0.000000
37.939647,0.000000
37.937376,0.000000
37.935353,0.000000
37.937376,0.000000
37.939647,0.000000
37.940152,0.000000
37.939395,0.000000
37.936362,0.000000
37.940657,0.000000
37.935861,0.000000
37.933838,0.000000
37.935857,0.000000
37.935861,0.000000
37.936615,0.000000
37.938385,0.000000
37.936110,0.000000
37.936114,0.000000
37.938890,0.000000
37.935605,0.000000
37.936362,0.000000
37.940152,0.000000
37.938385,0.000000
37.935100,0.000000
37.939395,0.000000
37.940405,0.000000
37.936366,0.000000
37.939139,0.000000
37.938133,0.000000
37.938634,0.000000
37.937624,0.000000
37.938129,0.000000
